1.000010	0.000000	
0.376973	0.623027	
0.351781	0.648219	
0.336574	0.663426	
0.325570	0.674430	
0.316908	0.683092	
0.309749	0.690251	
0.303637	0.696363	
0.298299	0.701701	
0.293556	0.706444	
0.289287	0.710713	
0.285403	0.714597	
0.281838	0.718162	
0.278543	0.721457	
0.275479	0.724521	
0.272615	0.727385	
0.269925	0.730075	
0.267390	0.732610	
0.264991	0.735009	
0.262715	0.737285	
0.260549	0.739451	
0.258483	0.741517	
0.256508	0.743492	
0.254615	0.745385	
0.252799	0.747201	
0.251052	0.748948	
0.249371	0.750629	
0.247749	0.752251	
0.246183	0.753817	
0.244669	0.755331	
0.243203	0.756797	
0.241782	0.758218	
0.240404	0.759596	
0.239066	0.760934	
0.237766	0.762234	
0.236502	0.763498	
0.235271	0.764729	
0.234072	0.765928	
0.232903	0.767097	
0.231762	0.768238	
0.230649	0.769351	
0.229562	0.770438	
0.228499	0.771501	
0.227461	0.772539	
0.226444	0.773556	
0.225449	0.774551	
0.224475	0.775525	
0.223521	0.776479	
0.222585	0.777415	
0.221668	0.778332	
0.220768	0.779232	
0.219886	0.780114	
0.219019	0.780981	
0.218168	0.781832	
0.217331	0.782669	
0.216510	0.783490	
0.215702	0.784298	
0.214908	0.785092	
0.214126	0.785874	
0.213358	0.786642	
0.212601	0.787399	
0.211857	0.788143	
0.211123	0.788877	
0.210401	0.789599	
0.209690	0.790310	
0.208989	0.791011	
0.208298	0.791702	
0.207617	0.792383	
0.206945	0.793055	
0.206283	0.793717	
0.205629	0.794371	
0.204985	0.795015	
0.204349	0.795651	
0.203721	0.796279	
0.203101	0.796899	
0.202489	0.797511	
0.201885	0.798115	
0.201288	0.798712	
0.200698	0.799302	
0.200116	0.799884	
0.199529	0.800471	
0.198913	0.801087	
0.198264	0.801736	
0.197578	0.802422	
0.196850	0.803150	
0.196075	0.803925	
0.195245	0.804755	
0.194354	0.805646	
0.193389	0.806611	
0.192338	0.807662	
0.191182	0.808818	
0.189899	0.810101	
0.188454	0.811546	
0.186800	0.813200	
0.184863	0.815137	
0.182519	0.817481	
0.179541	0.820459	
0.175425	0.824575	
0.168608	0.831392	
0.000000	1.000010	
0.200000	0.800000	
